iou,class_correct
0.6956999966924309,True
0.7506409348216996,True
0.870780130966147,True
0.8697856427354277,True
0.8299521249865288,True
0.855945016680861,True
0.8943056636202884,True
0.8620233326159301,True
0.9386886492960638,True
0.9283009917380354,True
0.9375291367645726,True
0.943247748625587,True
0.774762006059507,True
0.5993263894916194,True
0.8642214145865719,True
0.9064483001876064,True
0.690451121156556,True
0.9079650516222972,True
0.07115879312261243,False
0.7138858929224451,True
0.9542221442137525,True
0.7544198242413757,True
0.9682886322165037,False
0.8650157537790186,False
0.885518449571649,True
0.8442385685540592,True
0.9239223016902195,True
0.8640974829876917,True
0.9115300349294576,True
0.9459370190848985,True
0.8619258733529431,True
0.9466600409084749,True
0.8713581662873383,False
0.9473569279416412,False
0.9373446795568142,True
0.887872601402449,True
0.9543684480333214,True
0.22807218408966373,True
0.745392489666045,True
0.6120121723634374,True
0.9591797126614424,True
0.8333180311769639,True
0.7443975588049141,True
0.953053126725862,True
0.17490436764047487,True
0.734294754814007,True
0.8912587978688782,False
0.6828269832175976,True
0.8894862671263021,True
0.7890616877056924,True
0.8723585246485693,True
0.8240531913496849,True
0.6511385547519918,True
0.7933339699907117,True
0.9390378469978621,True
0.7887602733994474,True
0.886451718358773,True
0.9241830073300147,True
0.9034946843073529,True
0.652818144021559,True
0.26236907269222487,False
0.874904911278938,True
0.812958734337309,False
0.9764382338033745,True
0.8022797038937186,True
0.970315533640864,True
0.7732401167224447,True
0.4711535558835687,False
0.8426829728965793,True
0.41237259361114426,False
0.9732922040577283,False
0.9538662384866792,True
0.9270523550552467,True
0.7842304101044595,True
0.7696519296001311,True
0.9179103249349864,True
0.9159718662402739,False
0.905017633379651,True
0.9664891890321392,False
0.8924786405318581,False
0.535709995679941,False
0.8378381698964157,False
0.8876175060406076,True
0.9421420368587173,False
0.8620597461789805,True
0.8303425457409137,True
0.8136421637940255,True
0.9030852749426804,True
0.9486397082894225,True
0.016453145874636844,False
0.02487419934728743,False
0.5086751957798331,True
0.9250910787428057,True
0.9600902377656105,False
0.8871209273421142,True
